label,category,manhattan+chi-squared_topk_pct,manhattan+emd_topk_pct,manhattan+kullback-leibler_topk_pct
Gun/m652_rm.obj,Gun,50.0,50.0,40.0
Hand/D01024_rm.obj,Hand,20.0,50.0,50.0
Hand/D01006_rm.obj,Hand,20.0,20.0,10.0
Hand/D01020_rm.obj,Hand,30.0,0.0,10.0
Hand/D01041_rm.obj,Hand,40.0,30.0,30.0
Hand/D01060_rm.obj,Hand,50.0,30.0,30.0
Hand/D01074_rm.obj,Hand,10.0,10.0,30.0
Gun/m671_rm.obj,Gun,40.0,30.0,40.0
Hand/D01106_rm.obj,Hand,10.0,10.0,10.0
Hand/D01118_rm.obj,Hand,30.0,10.0,20.0
Hand/D01093_rm.obj,Hand,30.0,10.0,20.0
Hand/D01153_rm.obj,Hand,10.0,10.0,10.0
Hand/D01097_rm.obj,Hand,20.0,30.0,30.0
Gun/m678_rm.obj,Gun,0.0,0.0,0.0
Hand/D01117_rm.obj,Hand,20.0,20.0,10.0
Hand/D01162_rm.obj,Hand,10.0,10.0,10.0
Gun/m679_rm.obj,Gun,20.0,20.0,30.0
Gun/m681_rm.obj,Gun,40.0,20.0,50.0
Gun/m682_rm.obj,Gun,10.0,30.0,20.0
Hand/D01170_rm.obj,Hand,30.0,10.0,30.0
Hand/D01193_rm.obj,Hand,30.0,20.0,30.0
Hand/D01198_rm.obj,Hand,10.0,10.0,10.0
Hand/D01172_rm.obj,Hand,40.0,10.0,30.0
Hand/D01197_rm.obj,Hand,0.0,10.0,20.0
Hand/m323_rm.obj,Hand,40.0,10.0,30.0
Hand/D01200_rm.obj,Hand,30.0,20.0,30.0
Hand/m324_rm.obj,Hand,10.0,10.0,10.0
Hand/m325_rm.obj,Hand,50.0,30.0,30.0
Hand/m326_rm.obj,Hand,60.0,30.0,30.0
Hand/m327_rm.obj,Hand,30.0,10.0,40.0
Gun/m666_rm.obj,Gun,0.0,0.0,10.0
Hand/m328_rm.obj,Hand,10.0,20.0,10.0
Gun/m669_rm.obj,Gun,10.0,20.0,10.0
Hand/m331_rm.obj,Hand,20.0,10.0,30.0
Hand/m329_rm.obj,Hand,20.0,30.0,30.0
Hand/D01022_rm.obj,Hand,10.0,10.0,10.0
Hand/m334_rm.obj,Hand,30.0,30.0,50.0
Hand/m333_rm.obj,Hand,0.0,0.0,0.0
Hand/m332_rm.obj,Hand,10.0,10.0,10.0
Hand/m337_rm.obj,Hand,10.0,10.0,10.0
Hand/m336_rm.obj,Hand,30.0,10.0,30.0
Hand/m335_rm.obj,Hand,30.0,20.0,10.0
Hand/m338_rm.obj,Hand,30.0,10.0,30.0
Hand/m339_rm.obj,Hand,10.0,10.0,10.0
Hat/m1627_rm.obj,Hat,0.0,10.0,0.0
Hat/m1628_rm.obj,Hat,0.0,0.0,0.0
Hat/m1630_rm.obj,Hat,0.0,0.0,0.0
Hat/m1633_rm.obj,Hat,10.0,20.0,10.0
Hat/m1636_rm.obj,Hat,10.0,30.0,10.0
Hat/m1634_rm.obj,Hat,10.0,10.0,10.0
Hat/m1637_rm.obj,Hat,0.0,0.0,0.0
Gun/m686_rm.obj,Gun,40.0,30.0,40.0
Hat/m1639_rm.obj,Hat,20.0,10.0,20.0
Hat/m1641_rm.obj,Hat,0.0,10.0,0.0
Hat/m1640_rm.obj,Hat,0.0,0.0,0.0
Hat/m1638_rm.obj,Hat,20.0,10.0,20.0
Helicopter/D00423_rm.obj,Helicopter,40.0,20.0,40.0
Helicopter/D00470_rm.obj,Helicopter,40.0,30.0,40.0
Hand/m330_rm.obj,Hand,10.0,10.0,10.0
Hat/m1632_rm.obj,Hat,10.0,10.0,10.0
Helicopter/D00397_rm.obj,Helicopter,100.0,80.0,100.0
Helicopter/D00471_rm.obj,Helicopter,60.0,10.0,60.0
Helicopter/D00796_rm.obj,Helicopter,10.0,10.0,10.0
Helicopter/D00500_rm.obj,Helicopter,90.0,70.0,90.0
Helicopter/D00502_rm.obj,Helicopter,40.0,40.0,40.0
Helicopter/D00658_rm.obj,Helicopter,90.0,60.0,90.0
Helicopter/D00868_rm.obj,Helicopter,50.0,40.0,10.0
Helicopter/D00644_rm.obj,Helicopter,70.0,80.0,60.0
Hat/m1629_rm.obj,Hat,0.0,0.0,0.0
Hat/m1631_rm.obj,Hat,0.0,0.0,0.0
Helicopter/D00361_rm.obj,Helicopter,50.0,70.0,70.0
Helicopter/D00038_rm.obj,Helicopter,0.0,0.0,0.0
Helicopter/D00986_rm.obj,Helicopter,70.0,30.0,40.0
Helicopter/D00191_rm.obj,Helicopter,30.0,40.0,30.0
Hat/m1635_rm.obj,Hat,10.0,10.0,10.0
Helicopter/m1307_rm.obj,Helicopter,50.0,60.0,60.0
Helicopter/m1305_rm.obj,Helicopter,20.0,10.0,20.0
Helicopter/m1308_rm.obj,Helicopter,80.0,70.0,70.0
Helicopter/D00498_rm.obj,Helicopter,80.0,60.0,80.0
Helicopter/D00473_rm.obj,Helicopter,60.0,50.0,70.0
Helicopter/m1311_rm.obj,Helicopter,30.0,60.0,30.0
Helicopter/m1310_rm.obj,Helicopter,40.0,20.0,40.0
Helicopter/D00820_rm.obj,Helicopter,50.0,50.0,30.0
Helicopter/m1312_rm.obj,Helicopter,20.0,10.0,10.0
Helicopter/D00977_rm.obj,Helicopter,100.0,60.0,100.0
Helicopter/m1317_rm.obj,Helicopter,70.0,30.0,40.0
Helicopter/m1320_rm.obj,Helicopter,80.0,40.0,50.0
Helicopter/m1322_rm.obj,Helicopter,90.0,90.0,80.0
Helicopter/D00991_rm.obj,Helicopter,30.0,10.0,30.0
Helicopter/D00751_rm.obj,Helicopter,10.0,0.0,10.0
Helicopter/m1309_rm.obj,Helicopter,30.0,10.0,30.0
Helicopter/m1327_rm.obj,Helicopter,70.0,40.0,50.0
Helicopter/m1313_rm.obj,Helicopter,50.0,40.0,60.0
Helicopter/m1328_rm.obj,Helicopter,60.0,70.0,60.0
Helicopter/m1314_rm.obj,Helicopter,70.0,60.0,30.0
Helicopter/m1315_rm.obj,Helicopter,40.0,40.0,40.0
Helicopter/m1316_rm.obj,Helicopter,0.0,0.0,0.0
Helicopter/m1318_rm.obj,Helicopter,50.0,40.0,10.0
Helicopter/m1329_rm.obj,Helicopter,0.0,0.0,0.0
Helicopter/m1332_rm.obj,Helicopter,40.0,30.0,40.0
Helicopter/m1319_rm.obj,Helicopter,50.0,30.0,30.0
Helicopter/m1336_rm.obj,Helicopter,20.0,10.0,20.0
Helicopter/m1321_rm.obj,Helicopter,50.0,40.0,50.0
Helicopter/m1323_rm.obj,Helicopter,90.0,90.0,100.0
House/D00091_rm.obj,House,10.0,10.0,10.0
House/D00095_rm.obj,House,20.0,40.0,20.0
Helicopter/m1302_rm.obj,Helicopter,20.0,10.0,20.0
Helicopter/m1325_rm.obj,Helicopter,30.0,10.0,30.0
Helicopter/m1326_rm.obj,Helicopter,30.0,10.0,20.0
Helicopter/m1304_rm.obj,Helicopter,0.0,0.0,0.0
Helicopter/m1306_rm.obj,Helicopter,80.0,30.0,50.0
House/D00568_rm.obj,House,20.0,20.0,20.0
House/D00889_rm.obj,House,10.0,0.0,10.0
Helicopter/m1334_rm.obj,Helicopter,10.0,10.0,10.0
House/D00415_rm.obj,House,10.0,10.0,10.0
House/D00325_rm.obj,House,0.0,10.0,0.0
House/D00454_rm.obj,House,10.0,10.0,10.0
Helicopter/m1330_rm.obj,Helicopter,10.0,0.0,10.0
House/D00044_rm.obj,House,30.0,50.0,30.0
House/m423_rm.obj,House,0.0,0.0,0.0
Helicopter/m1333_rm.obj,Helicopter,10.0,10.0,10.0
House/D00665_rm.obj,House,30.0,20.0,30.0
House/D00941_rm.obj,House,10.0,10.0,10.0
House/D00873_rm.obj,House,10.0,10.0,10.0
House/m432_rm.obj,House,10.0,10.0,20.0
House/D00574_rm.obj,House,0.0,10.0,0.0
House/m436_rm.obj,House,0.0,0.0,0.0
House/m429_rm.obj,House,30.0,60.0,40.0
House/m439_rm.obj,House,0.0,10.0,0.0
House/m430_rm.obj,House,10.0,10.0,10.0
House/D00946_rm.obj,House,10.0,10.0,20.0
House/m433_rm.obj,House,0.0,0.0,0.0
House/m440_rm.obj,House,0.0,0.0,0.0
House/D00286_rm.obj,House,30.0,50.0,30.0
House/m434_rm.obj,House,10.0,10.0,10.0
House/m443_rm.obj,House,10.0,30.0,20.0
House/D00965_rm.obj,House,10.0,10.0,10.0
House/m447_rm.obj,House,0.0,0.0,0.0
House/m435_rm.obj,House,10.0,30.0,20.0
House/D00001_rm.obj,House,30.0,60.0,30.0
House/m431_rm.obj,House,10.0,0.0,10.0
House/m452_rm.obj,House,0.0,0.0,10.0
House/m453_rm.obj,House,10.0,0.0,10.0
House/D00901_rm.obj,House,20.0,40.0,20.0
House/m454_rm.obj,House,0.0,0.0,0.0
House/m457_rm.obj,House,10.0,30.0,20.0
House/m441_rm.obj,House,10.0,10.0,10.0
House/m461_rm.obj,House,0.0,0.0,0.0
House/m462_rm.obj,House,0.0,0.0,0.0
HumanHead/D00106_rm.obj,HumanHead,10.0,10.0,10.0
HumanHead/D00205_rm.obj,HumanHead,60.0,60.0,70.0
HumanHead/D00072_rm.obj,HumanHead,50.0,50.0,50.0
HumanHead/D00131_rm.obj,HumanHead,60.0,60.0,60.0
House/m449_rm.obj,House,0.0,40.0,20.0
House/m456_rm.obj,House,0.0,0.0,0.0
HumanHead/D00487_rm.obj,HumanHead,80.0,80.0,70.0
HumanHead/D00313_rm.obj,HumanHead,30.0,30.0,40.0
HumanHead/D00488_rm.obj,HumanHead,30.0,40.0,50.0
HumanHead/D00566_rm.obj,HumanHead,80.0,80.0,80.0
HumanHead/D00578_rm.obj,HumanHead,20.0,20.0,20.0
HumanHead/D00013_rm.obj,HumanHead,50.0,60.0,60.0
HumanHead/D00591_rm.obj,HumanHead,80.0,60.0,80.0
HumanHead/D00629_rm.obj,HumanHead,50.0,50.0,50.0
House/m448_rm.obj,House,30.0,20.0,30.0
House/m451_rm.obj,House,0.0,0.0,0.0
HumanHead/m340_rm.obj,HumanHead,40.0,70.0,40.0
House/m460_rm.obj,House,0.0,0.0,0.0
HumanHead/D00434_rm.obj,HumanHead,60.0,60.0,70.0
HumanHead/D00061_rm.obj,HumanHead,40.0,60.0,50.0
HumanHead/m341_rm.obj,HumanHead,60.0,70.0,60.0
HumanHead/D00653_rm.obj,HumanHead,20.0,30.0,30.0
House/D00359_rm.obj,House,20.0,50.0,40.0
House/m446_rm.obj,House,0.0,0.0,0.0
HumanHead/D00984_rm.obj,HumanHead,10.0,10.0,20.0
HumanHead/D00910_rm.obj,HumanHead,0.0,0.0,0.0
HumanHead/m342_rm.obj,HumanHead,50.0,60.0,50.0
HumanHead/m350_rm.obj,HumanHead,30.0,50.0,50.0
HumanHead/m351_rm.obj,HumanHead,50.0,60.0,50.0
HumanHead/m348_rm.obj,HumanHead,30.0,50.0,40.0
HumanHead/m349_rm.obj,HumanHead,30.0,70.0,40.0
HumanHead/m343_rm.obj,HumanHead,50.0,50.0,60.0
HumanHead/m345_rm.obj,HumanHead,20.0,40.0,30.0
HumanHead/m352_rm.obj,HumanHead,30.0,50.0,30.0
HumanHead/m344_rm.obj,HumanHead,10.0,20.0,10.0
HumanHead/m354_rm.obj,HumanHead,20.0,20.0,20.0
HumanHead/D00758_rm.obj,HumanHead,50.0,40.0,40.0
HumanHead/m346_rm.obj,HumanHead,30.0,10.0,20.0
HumanHead/D00610_rm.obj,HumanHead,50.0,60.0,60.0
HumanHead/m356_rm.obj,HumanHead,80.0,70.0,70.0
HumanHead/m357_rm.obj,HumanHead,50.0,70.0,50.0
HumanHead/m353_rm.obj,HumanHead,50.0,50.0,50.0
HumanHead/m358_rm.obj,HumanHead,50.0,70.0,50.0
HumanHead/m355_rm.obj,HumanHead,50.0,50.0,50.0
HumanHead/D00690_rm.obj,HumanHead,60.0,60.0,60.0
HumanHead/m360_rm.obj,HumanHead,70.0,70.0,80.0
House/D00903_rm.obj,House,10.0,10.0,20.0
HumanHead/m347_rm.obj,HumanHead,30.0,30.0,30.0
House/D00389_rm.obj,House,20.0,30.0,30.0
HumanHead/m362_rm.obj,HumanHead,0.0,0.0,0.0
HumanHead/m363_rm.obj,HumanHead,50.0,50.0,60.0
HumanHead/m365_rm.obj,HumanHead,70.0,70.0,80.0
HumanHead/m369_rm.obj,HumanHead,70.0,70.0,80.0
HumanHead/m370_rm.obj,HumanHead,10.0,20.0,20.0
Humanoid/m121_rm.obj,Humanoid,100.0,100.0,100.0
Humanoid/m125_rm.obj,Humanoid,100.0,90.0,100.0
Humanoid/m128_rm.obj,Humanoid,90.0,80.0,90.0
Humanoid/m130_rm.obj,Humanoid,100.0,100.0,100.0
HumanHead/m361_rm.obj,HumanHead,50.0,60.0,60.0
HumanHead/m364_rm.obj,HumanHead,0.0,10.0,10.0
Humanoid/m131_rm.obj,Humanoid,100.0,90.0,100.0
Humanoid/m119_rm.obj,Humanoid,90.0,90.0,100.0
Humanoid/m132_rm.obj,Humanoid,100.0,80.0,100.0
Humanoid/m118_rm.obj,Humanoid,100.0,100.0,100.0
Humanoid/m133_rm.obj,Humanoid,70.0,60.0,50.0
Humanoid/m120_rm.obj,Humanoid,100.0,100.0,100.0
Humanoid/m123_rm.obj,Humanoid,100.0,100.0,100.0
Humanoid/m122_rm.obj,Humanoid,100.0,90.0,100.0
Humanoid/m124_rm.obj,Humanoid,90.0,60.0,100.0
Humanoid/m126_rm.obj,Humanoid,40.0,40.0,20.0
Humanoid/m137_rm.obj,Humanoid,80.0,90.0,100.0
Humanoid/m139_rm.obj,Humanoid,0.0,10.0,0.0
Humanoid/m141_rm.obj,Humanoid,90.0,70.0,90.0
Humanoid/m129_rm.obj,Humanoid,30.0,10.0,30.0
HumanHead/m359_rm.obj,HumanHead,60.0,70.0,70.0
Humanoid/m145_rm.obj,Humanoid,70.0,40.0,60.0
Humanoid/m146_rm.obj,Humanoid,90.0,40.0,90.0
HumanHead/m367_rm.obj,HumanHead,20.0,20.0,20.0
HumanHead/m368_rm.obj,HumanHead,30.0,30.0,30.0
Humanoid/m149_rm.obj,Humanoid,100.0,90.0,100.0
Humanoid/m150_rm.obj,Humanoid,100.0,100.0,90.0
HumanHead/m366_rm.obj,HumanHead,10.0,0.0,10.0
Humanoid/m154_rm.obj,Humanoid,90.0,50.0,90.0
Humanoid/m155_rm.obj,Humanoid,40.0,30.0,30.0
Humanoid/m156_rm.obj,Humanoid,100.0,90.0,100.0
Humanoid/m136_rm.obj,Humanoid,100.0,50.0,80.0
Humanoid/m157_rm.obj,Humanoid,90.0,80.0,90.0
Humanoid/m140_rm.obj,Humanoid,100.0,80.0,80.0
Humanoid/m158_rm.obj,Humanoid,40.0,50.0,10.0
Humanoid/m138_rm.obj,Humanoid,100.0,90.0,100.0
Humanoid/m159_rm.obj,Humanoid,80.0,80.0,70.0
Humanoid/m144_rm.obj,Humanoid,100.0,50.0,100.0
Humanoid/m160_rm.obj,Humanoid,40.0,60.0,50.0
Humanoid/m162_rm.obj,Humanoid,90.0,80.0,60.0
Humanoid/m163_rm.obj,Humanoid,90.0,70.0,100.0
Humanoid/m164_rm.obj,Humanoid,100.0,100.0,100.0
Humanoid/m151_rm.obj,Humanoid,60.0,80.0,60.0
Humanoid/m168_rm.obj,Humanoid,100.0,90.0,90.0
Humanoid/m169_rm.obj,Humanoid,100.0,90.0,100.0
Humanoid/m167_rm.obj,Humanoid,0.0,0.0,0.0
Humanoid/m170_rm.obj,Humanoid,90.0,70.0,90.0
Humanoid/m134_rm.obj,Humanoid,20.0,50.0,20.0
Humanoid/m143_rm.obj,Humanoid,80.0,40.0,50.0
Humanoid/m172_rm.obj,Humanoid,90.0,80.0,100.0
Humanoid/m147_rm.obj,Humanoid,90.0,20.0,90.0
Humanoid/m135_rm.obj,Humanoid,90.0,90.0,100.0
Humanoid/m175_rm.obj,Humanoid,60.0,70.0,70.0
Humanoid/m174_rm.obj,Humanoid,100.0,10.0,100.0
Humanoid/m173_rm.obj,Humanoid,100.0,100.0,100.0
Humanoid/m177_rm.obj,Humanoid,10.0,0.0,10.0
Humanoid/m148_rm.obj,Humanoid,50.0,60.0,50.0
Humanoid/m179_rm.obj,Humanoid,90.0,60.0,80.0
Humanoid/m180_rm.obj,Humanoid,40.0,20.0,40.0
Humanoid/m178_rm.obj,Humanoid,100.0,90.0,100.0
Humanoid/m165_rm.obj,Humanoid,100.0,90.0,100.0
Humanoid/m183_rm.obj,Humanoid,0.0,0.0,0.0
Humanoid/m166_rm.obj,Humanoid,90.0,80.0,100.0
Humanoid/m161_rm.obj,Humanoid,90.0,80.0,90.0
Humanoid/m152_rm.obj,Humanoid,80.0,80.0,30.0
Humanoid/m187_rm.obj,Humanoid,0.0,0.0,0.0
Humanoid/m153_rm.obj,Humanoid,50.0,60.0,20.0
Humanoid/m186_rm.obj,Humanoid,100.0,100.0,100.0
Humanoid/m188_rm.obj,Humanoid,30.0,10.0,50.0
Humanoid/m191_rm.obj,Humanoid,0.0,0.0,0.0
Humanoid/m194_rm.obj,Humanoid,100.0,60.0,100.0
Humanoid/m195_rm.obj,Humanoid,70.0,60.0,70.0
Humanoid/m171_rm.obj,Humanoid,80.0,100.0,50.0
Humanoid/m197_rm.obj,Humanoid,90.0,90.0,100.0
Humanoid/m199_rm.obj,Humanoid,100.0,60.0,100.0
Humanoid/m202_rm.obj,Humanoid,100.0,60.0,100.0
Humanoid/m176_rm.obj,Humanoid,90.0,60.0,80.0
Humanoid/m203_rm.obj,Humanoid,100.0,100.0,30.0
Humanoid/m184_rm.obj,Humanoid,100.0,80.0,100.0
Humanoid/m205_rm.obj,Humanoid,90.0,60.0,70.0
Humanoid/m208_rm.obj,Humanoid,90.0,80.0,100.0
Humanoid/m206_rm.obj,Humanoid,70.0,80.0,40.0
Humanoid/m207_rm.obj,Humanoid,70.0,50.0,90.0
Humanoid/m210_rm.obj,Humanoid,0.0,0.0,0.0
Humanoid/m211_rm.obj,Humanoid,60.0,90.0,90.0
Humanoid/m212_rm.obj,Humanoid,70.0,50.0,40.0
Humanoid/m213_rm.obj,Humanoid,100.0,50.0,100.0
Humanoid/m192_rm.obj,Humanoid,90.0,90.0,100.0
Humanoid/m214_rm.obj,Humanoid,90.0,40.0,90.0
Humanoid/m215_rm.obj,Humanoid,100.0,100.0,90.0
Humanoid/m198_rm.obj,Humanoid,20.0,0.0,30.0
Humanoid/m218_rm.obj,Humanoid,20.0,30.0,20.0
Humanoid/m221_rm.obj,Humanoid,100.0,70.0,90.0
Humanoid/m181_rm.obj,Humanoid,70.0,50.0,60.0
Humanoid/m222_rm.obj,Humanoid,50.0,40.0,10.0
Humanoid/m182_rm.obj,Humanoid,80.0,100.0,20.0
Humanoid/m190_rm.obj,Humanoid,0.0,0.0,0.0
Humanoid/m226_rm.obj,Humanoid,10.0,10.0,0.0
Humanoid/m189_rm.obj,Humanoid,100.0,60.0,100.0
Humanoid/m185_rm.obj,Humanoid,90.0,90.0,100.0
Humanoid/m196_rm.obj,Humanoid,60.0,40.0,40.0
Humanoid/m232_rm.obj,Humanoid,30.0,20.0,40.0
Humanoid/m219_rm.obj,Humanoid,90.0,70.0,80.0
Humanoid/m193_rm.obj,Humanoid,0.0,0.0,0.0
Humanoid/m233_rm.obj,Humanoid,70.0,50.0,80.0
Humanoid/m220_rm.obj,Humanoid,60.0,60.0,70.0
Humanoid/m234_rm.obj,Humanoid,90.0,80.0,20.0
Humanoid/m235_rm.obj,Humanoid,50.0,30.0,40.0
Humanoid/m204_rm.obj,Humanoid,80.0,90.0,90.0
Humanoid/m223_rm.obj,Humanoid,100.0,90.0,100.0
Humanoid/m237_rm.obj,Humanoid,80.0,30.0,90.0
Humanoid/m240_rm.obj,Humanoid,100.0,70.0,100.0
Humanoid/m217_rm.obj,Humanoid,50.0,20.0,30.0
Humanoid/m231_rm.obj,Humanoid,0.0,10.0,10.0
Humanoid/m216_rm.obj,Humanoid,10.0,10.0,30.0
Humanoid/m248_rm.obj,Humanoid,100.0,70.0,90.0
Humanoid/m238_rm.obj,Humanoid,100.0,90.0,100.0
Humanoid/m239_rm.obj,Humanoid,90.0,60.0,100.0
Humanoid/m227_rm.obj,Humanoid,10.0,0.0,0.0
Humanoid/m241_rm.obj,Humanoid,20.0,30.0,50.0
Humanoid/m243_rm.obj,Humanoid,100.0,80.0,100.0
Humanoid/m224_rm.obj,Humanoid,100.0,100.0,100.0
Humanoid/m236_rm.obj,Humanoid,90.0,70.0,90.0
Humanoid/m228_rm.obj,Humanoid,0.0,0.0,0.0
Humanoid/m242_rm.obj,Humanoid,10.0,0.0,10.0
Humanoid/m230_rm.obj,Humanoid,80.0,70.0,80.0
Humanoid/m251_rm.obj,Humanoid,90.0,60.0,80.0
Humanoid/m253_rm.obj,Humanoid,40.0,20.0,40.0
Humanoid/m244_rm.obj,Humanoid,100.0,70.0,100.0
Humanoid/m254_rm.obj,Humanoid,20.0,10.0,10.0
Humanoid/m229_rm.obj,Humanoid,100.0,50.0,100.0
Humanoid/m245_rm.obj,Humanoid,100.0,90.0,100.0
Humanoid/m257_rm.obj,Humanoid,10.0,0.0,10.0
Humanoid/m258_rm.obj,Humanoid,50.0,30.0,10.0
Humanoid/m259_rm.obj,Humanoid,10.0,30.0,30.0
Humanoid/m246_rm.obj,Humanoid,90.0,60.0,100.0
Humanoid/m265_rm.obj,Humanoid,0.0,10.0,0.0
Insect/D00081_rm.obj,Insect,30.0,0.0,20.0
Insect/D00082_rm.obj,Insect,0.0,0.0,0.0
Humanoid/m250_rm.obj,Humanoid,80.0,50.0,20.0
Insect/D00109_rm.obj,Insect,10.0,20.0,10.0
Insect/D00160_rm.obj,Insect,0.0,0.0,0.0
Insect/D00231_rm.obj,Insect,0.0,0.0,0.0
Humanoid/m262_rm.obj,Humanoid,90.0,80.0,90.0
Humanoid/m263_rm.obj,Humanoid,40.0,50.0,50.0
Humanoid/m266_rm.obj,Humanoid,0.0,20.0,0.0
Humanoid/m264_rm.obj,Humanoid,40.0,40.0,60.0
Insect/D00291_rm.obj,Insect,0.0,0.0,0.0
Insect/D00102_rm.obj,Insect,20.0,20.0,20.0
Insect/D00294_rm.obj,Insect,0.0,10.0,0.0
Insect/D00315_rm.obj,Insect,10.0,10.0,10.0
Insect/D00309_rm.obj,Insect,40.0,20.0,50.0
Insect/D00117_rm.obj,Insect,50.0,30.0,40.0
Humanoid/m249_rm.obj,Humanoid,10.0,10.0,0.0
Insect/D00136_rm.obj,Insect,20.0,30.0,20.0
Humanoid/m252_rm.obj,Humanoid,0.0,10.0,0.0
Insect/D00399_rm.obj,Insect,0.0,0.0,0.0
Insect/D00510_rm.obj,Insect,20.0,20.0,30.0
Insect/D00590_rm.obj,Insect,0.0,0.0,0.0
Insect/D00180_rm.obj,Insect,20.0,20.0,20.0
Humanoid/m255_rm.obj,Humanoid,100.0,80.0,90.0
Humanoid/m256_rm.obj,Humanoid,0.0,0.0,0.0
Insect/D00662_rm.obj,Insect,30.0,50.0,50.0
Insect/D00695_rm.obj,Insect,0.0,0.0,0.0
Insect/D00668_rm.obj,Insect,10.0,10.0,10.0
Insect/D00732_rm.obj,Insect,40.0,50.0,60.0
Insect/D00734_rm.obj,Insect,40.0,40.0,50.0
Insect/D00752_rm.obj,Insect,10.0,10.0,10.0
Humanoid/m260_rm.obj,Humanoid,80.0,50.0,60.0
Insect/D00746_rm.obj,Insect,40.0,40.0,70.0
Insect/D00774_rm.obj,Insect,20.0,10.0,30.0
Insect/D00788_rm.obj,Insect,10.0,40.0,20.0
Humanoid/m261_rm.obj,Humanoid,80.0,90.0,80.0
Insect/D00814_rm.obj,Insect,10.0,10.0,10.0
Insect/D00806_rm.obj,Insect,0.0,20.0,0.0
Insect/D00333_rm.obj,Insect,10.0,0.0,10.0
Insect/D00855_rm.obj,Insect,20.0,10.0,20.0
Insect/D00973_rm.obj,Insect,10.0,10.0,10.0
Insect/D00989_rm.obj,Insect,10.0,10.0,10.0
Insect/D00884_rm.obj,Insect,30.0,50.0,50.0
Insect/m0_rm.obj,Insect,40.0,20.0,40.0
Insect/m10_rm.obj,Insect,10.0,10.0,10.0
Insect/D00672_rm.obj,Insect,20.0,20.0,40.0
Insect/m11_rm.obj,Insect,10.0,10.0,10.0
Insect/m12_rm.obj,Insect,10.0,20.0,10.0
Insect/D00615_rm.obj,Insect,30.0,40.0,30.0
Insect/m14_rm.obj,Insect,0.0,0.0,0.0
Insect/m15_rm.obj,Insect,10.0,10.0,10.0
Insect/m16_rm.obj,Insect,0.0,10.0,10.0
Insect/D00430_rm.obj,Insect,40.0,60.0,40.0
Insect/m17_rm.obj,Insect,30.0,10.0,30.0
Insect/m1_rm.obj,Insect,0.0,0.0,10.0
Insect/m22_rm.obj,Insect,10.0,10.0,10.0
Insect/D00753_rm.obj,Insect,30.0,10.0,30.0
Insect/D00787_rm.obj,Insect,0.0,0.0,0.0
Insect/m21_rm.obj,Insect,30.0,30.0,50.0
Insect/m23_rm.obj,Insect,20.0,0.0,50.0
Insect/m24_rm.obj,Insect,0.0,10.0,20.0
Insect/m25_rm.obj,Insect,60.0,40.0,60.0
Insect/D00786_rm.obj,Insect,30.0,30.0,40.0
Insect/m26_rm.obj,Insect,30.0,40.0,30.0
Insect/m3_rm.obj,Insect,50.0,40.0,60.0
Insect/m2_rm.obj,Insect,30.0,30.0,40.0
Insect/m7_rm.obj,Insect,0.0,0.0,0.0
Insect/m9_rm.obj,Insect,40.0,30.0,50.0
Jet/m1149_rm.obj,Jet,70.0,50.0,60.0
Jet/m1150_rm.obj,Jet,90.0,60.0,80.0
Jet/m1151_rm.obj,Jet,40.0,30.0,50.0
Jet/m1153_rm.obj,Jet,50.0,30.0,50.0
Insect/m19_rm.obj,Insect,20.0,20.0,50.0
Jet/m1154_rm.obj,Jet,60.0,50.0,50.0
Insect/m20_rm.obj,Insect,50.0,40.0,50.0
Insect/m18_rm.obj,Insect,40.0,40.0,70.0
Insect/D00713_rm.obj,Insect,10.0,0.0,10.0
Jet/m1158_rm.obj,Jet,0.0,10.0,10.0
Insect/D00895_rm.obj,Insect,20.0,20.0,20.0
Insect/m4_rm.obj,Insect,20.0,20.0,20.0
Insect/m6_rm.obj,Insect,0.0,10.0,0.0
Insect/m13_rm.obj,Insect,0.0,0.0,0.0
Jet/m1152_rm.obj,Jet,60.0,40.0,70.0
Jet/m1155_rm.obj,Jet,70.0,30.0,60.0
Jet/m1156_rm.obj,Jet,60.0,70.0,60.0
Jet/m1172_rm.obj,Jet,100.0,80.0,100.0
Jet/m1157_rm.obj,Jet,40.0,20.0,60.0
Jet/m1159_rm.obj,Jet,60.0,20.0,60.0
Jet/m1163_rm.obj,Jet,70.0,80.0,70.0
Jet/m1173_rm.obj,Jet,90.0,80.0,90.0
Jet/m1174_rm.obj,Jet,100.0,90.0,100.0
Jet/m1162_rm.obj,Jet,70.0,40.0,80.0
Jet/m1175_rm.obj,Jet,100.0,90.0,100.0
Insect/m8_rm.obj,Insect,10.0,20.0,20.0
Jet/m1165_rm.obj,Jet,60.0,50.0,40.0
Jet/m1147_rm.obj,Jet,70.0,40.0,60.0
Jet/m1166_rm.obj,Jet,50.0,70.0,50.0
Jet/m1180_rm.obj,Jet,100.0,100.0,100.0
Jet/m1181_rm.obj,Jet,100.0,100.0,100.0
Jet/m1183_rm.obj,Jet,100.0,90.0,100.0
Jet/m1182_rm.obj,Jet,100.0,90.0,100.0
Jet/m1161_rm.obj,Jet,60.0,60.0,70.0
Jet/m1187_rm.obj,Jet,100.0,100.0,100.0
Jet/m1188_rm.obj,Jet,100.0,90.0,80.0
Jet/m1191_rm.obj,Jet,60.0,50.0,60.0
Jet/m1167_rm.obj,Jet,100.0,60.0,100.0
